Date&Time,Bit depth (m),Total RPM,Hook height (m),Torque on bit (lbf.ft),Tension (klbf),Motor RPM,Mud flow (l/mn),SPP (psi),RPM top (rpm),Surface Torque (lbf.ft),ROP (m/h),WOB (klbf)
2018-09-07 16:08:05,3180.229,253.723,6.052,1194.27826,147.611,143.723,1105.56,3897.01,110.0,5216.054,23.437,16.381
2018-09-07 16:08:10,3180.258,253.03,6.023,1217.7867999999999,147.458,143.03,1102.896,3898.782,110.0,5136.053,23.267,16.445
2018-09-07 16:08:15,3180.292,253.723,5.989,1164.59959,148.515,143.723,1102.896,3895.504,110.0,5392.056,23.388,15.568
2018-09-07 16:08:20,3180.321,253.03,5.96,1176.05895,149.649,143.03,1102.896,3892.533,110.0,5228.054,23.218,14.29
2018-09-07 16:08:25,3180.364,253.03,5.917,1159.60144,150.65,143.03,1100.232,3890.777,110.0,5160.054,23.849,12.971
2018-09-07 16:08:30,3180.413,253.723,5.868,1147.84717,152.444,143.723,1100.232,3889.494,110.0,5310.055,24.88,10.985
2018-09-07 16:08:35,3180.468,253.376,5.814,1147.26118,152.255,143.376,1105.56,3889.791,110.0,5350.056,26.238,10.961
2018-09-07 16:08:40,3180.5,253.723,5.781,1122.573,152.121,143.723,1102.896,3891.97,110.0,5392.056,26.286,11.58
2018-09-07 16:08:45,3180.549,253.723,5.732,1173.12134,151.988,143.723,1105.56,3891.9,110.0,5502.057,27.317,11.025
2018-09-07 16:08:50,3180.593,253.376,5.688,1171.76935,151.784,143.376,1102.896,3897.698,110.0,5620.458,28.02,11.79
2018-09-07 16:08:55,3180.631,253.307,5.65,1203.52771,151.674,143.307,1102.363,3897.978,110.0,5574.138,27.83,11.541
2018-09-07 16:09:00,3180.67,253.723,5.612,1181.05327,151.994,143.723,1105.56,3904.641,110.0,5442.057,28.226,11.58
2018-09-07 16:09:05,3180.713,253.723,5.568,1240.41444,151.962,143.723,1105.56,3914.426,110.0,5472.057,28.474,11.21
2018-09-07 16:09:10,3180.751,253.376,5.53,1205.44654,152.076,143.376,1102.896,3913.222,110.0,5240.055,28.395,11.547
2018-09-07 16:09:15,3180.79,253.376,5.492,1164.89067,152.225,143.376,1102.896,3906.418,110.0,5240.055,28.316,10.848
2018-09-07 16:09:20,3180.828,253.723,5.453,1158.72054,152.276,143.723,1105.56,3900.567,110.0,5268.055,28.237,11.17
2018-09-07 16:09:25,3180.866,253.376,5.415,1100.53518,152.335,143.376,1102.896,3893.285,110.0,5160.054,28.159,10.928
2018-09-07 16:09:30,3180.904,253.376,5.377,1120.51629,152.446,143.376,1100.232,3885.558,110.0,5054.053,27.605,10.615
2018-09-07 16:09:35,3180.931,253.376,5.35,1117.28377,152.697,143.376,1105.56,3884.297,110.0,5272.055,27.346,10.767
2018-09-07 16:09:40,3180.975,253.723,5.306,1135.212,152.728,143.723,1105.56,3887.213,110.0,5284.055,27.594,10.245
2018-09-07 16:09:45,3181.019,253.723,5.262,1120.51629,152.629,143.723,1102.896,3884.434,110.0,5324.055,27.843,10.47
2018-09-07 16:09:50,3181.052,253.723,5.23,1109.64292,152.721,143.723,1105.56,3879.423,110.0,5120.053,27.437,10.333
2018-09-07 16:09:55,3181.09,253.03,5.191,1117.87359,152.771,143.03,1102.896,3881.307,110.0,5582.058,27.373,10.51
2018-09-07 16:10:00,3181.128,253.238,5.153,1120.45884,152.736,143.238,1102.363,3877.419,110.0,5160.454,27.373,10.353
2018-09-07 16:10:05,3181.172,253.723,5.11,1107.88112,152.894,143.723,1105.56,3881.328,110.0,5102.053,27.242,10.454
2018-09-07 16:10:10,3181.21,253.376,5.071,1158.13455,152.662,143.376,1102.896,3887.357,110.0,4998.052,27.701,10.55
2018-09-07 16:10:15,3181.253,253.723,5.028,1164.89067,152.685,143.723,1105.56,3889.93,110.0,5106.053,28.028,10.542
2018-09-07 16:10:20,3181.292,253.376,4.99,1166.9473799999998,152.726,143.376,1100.232,3894.159,110.0,5446.057,28.028,10.374
2018-09-07 16:10:25,3181.335,253.723,4.946,1208.08924,152.536,143.723,1105.56,3907.428,110.0,5148.054,28.356,10.679
2018-09-07 16:10:30,3181.374,253.03,4.908,1217.7867999999999,152.63,143.03,1100.232,3904.486,110.0,5282.055,28.356,10.373
2018-09-07 16:10:35,3181.412,253.723,4.869,1158.42946,152.79,143.723,1105.56,3890.372,110.0,5080.053,28.356,10.574
2018-09-07 16:10:40,3181.45,253.376,4.831,1118.45958,152.818,143.376,1102.896,3884.193,110.0,5230.054,27.897,10.165
2018-09-07 16:10:45,3181.483,253.376,4.799,1130.5087600000002,152.884,143.376,1102.896,3877.942,110.0,5118.053,28.028,10.036
2018-09-07 16:10:50,3181.532,253.723,4.749,1109.0569300000002,152.923,143.723,1105.56,3879.735,110.0,5296.055,28.683,10.333
2018-09-07 16:10:55,3181.57,253.03,4.711,1116.69778,152.946,143.03,1100.232,3881.825,110.0,5418.056,28.672,10.221
2018-09-07 16:11:00,3181.603,253.376,4.678,1131.97948,153.004,143.376,1102.896,3885.014,110.0,5008.052,28.29,10.51
2018-09-07 16:11:05,3181.641,253.434,4.64,1117.4331399999999,153.098,143.434,1098.9,3884.958,110.0,5105.053,28.236,9.837
2018-09-07 16:11:10,3181.685,253.319,4.597,1103.91324,153.259,143.319,1104.228,3878.984,110.0,5199.054,28.509,10.081
2018-09-07 16:11:15,3181.723,253.296,4.558,1086.8122899999998,153.379,143.296,1102.63,3878.927,110.0,5097.853,27.985,9.575
2018-09-07 16:11:20,3181.766,253.637,4.515,1068.1104,153.372,143.637,1104.974,3878.109,110.0,5323.615,28.727,9.747
2018-09-07 16:11:25,3181.805,253.376,4.477,1084.07767,153.434,143.376,1102.896,3878.96,110.0,5380.056,28.672,9.352
2018-09-07 16:11:30,3181.848,253.376,4.433,1086.13438,153.518,143.376,1102.896,3884.127,110.0,5078.053,28.945,9.682
2018-09-07 16:11:35,3181.886,253.723,4.395,1077.61263,153.657,143.723,1105.56,3880.898,110.0,5162.054,28.891,9.208
2018-09-07 16:11:40,3181.919,253.376,4.362,1082.31587,153.515,143.376,1102.896,3884.4,110.0,5054.053,28.509,9.633
2018-09-07 16:11:45,3181.957,253.376,4.324,1103.17788,153.462,143.376,1102.896,3886.418,110.0,5230.054,28.454,9.449
2018-09-07 16:11:50,3181.996,253.723,4.286,1075.2610100000002,153.339,143.723,1105.56,3879.905,110.0,4916.051,27.93,9.786
2018-09-07 16:11:55,3182.028,253.376,4.253,1053.5142700000001,153.325,143.376,1102.896,3872.261,110.0,5134.053,28.023,9.465
2018-09-07 16:12:00,3182.061,253.723,4.22,1024.13051,153.488,143.723,1100.232,3865.924,110.0,4966.052,27.668,9.569
2018-09-07 16:12:05,3182.099,253.376,4.182,1012.08133,153.326,143.376,1102.896,3862.771,110.0,5146.054,27.177,9.505
2018-09-07 16:12:10,3182.127,253.376,4.155,1014.13804,153.271,143.376,1105.56,3861.613,110.0,5158.054,26.959,9.497
2018-09-07 16:12:15,3182.159,253.03,4.122,1019.13236,153.399,143.03,1100.232,3854.536,110.0,4818.05,26.604,9.577
2018-09-07 16:12:20,3182.192,253.723,4.089,1047.93396,153.387,143.723,1102.896,3857.278,110.0,4890.051,26.249,9.32
2018-09-07 16:12:25,3182.225,253.376,4.056,1065.03491,153.384,143.376,1105.027,3863.995,110.0,4926.051,25.895,9.696
2018-09-07 16:12:30,3182.263,253.723,4.018,1082.02096,153.314,143.723,1102.896,3865.933,110.0,5120.053,25.867,9.336
2018-09-07 16:12:35,3182.296,253.723,3.985,1049.69576,153.307,143.723,1105.56,3860.823,110.0,4848.05,25.513,9.923
2018-09-07 16:12:40,3182.334,253.723,3.947,1025.8923100000002,153.292,143.723,1105.56,3856.214,110.0,4930.051,25.021,9.529
2018-09-07 16:12:45,3182.372,253.376,3.909,1025.01141,153.352,143.376,1102.896,3854.696,110.0,4822.05,25.458,9.352
2018-09-07 16:12:50,3182.41,253.723,3.871,1018.5463700000001,153.178,143.723,1102.896,3855.849,110.0,4844.05,25.431,10.028
2018-09-07 16:12:55,3182.443,253.376,3.838,1051.16265,153.086,143.376,1105.56,3860.456,110.0,5186.054,25.125,9.561
2018-09-07 16:13:00,3182.481,253.376,3.8,1040.29311,153.042,143.376,1102.896,3863.592,110.0,5064.053,24.929,10.044
2018-09-07 16:13:05,3182.52,253.723,3.762,1045.8734200000001,153.047,143.723,1105.56,3861.486,110.0,4770.05,25.562,9.746
2018-09-07 16:13:10,3182.552,253.723,3.729,1032.35735,152.857,143.723,1102.896,3857.386,110.0,4770.05,25.453,10.342
2018-09-07 16:13:15,3182.59,253.03,3.691,1036.4707700000001,152.702,143.03,1102.896,3854.204,110.0,5110.053,25.256,9.779
2018-09-07 16:13:20,3182.618,253.376,3.663,985.04153,152.879,143.376,1102.896,3848.736,110.0,4822.05,25.234,10.1
2018-09-07 16:13:25,3182.65,253.723,3.631,1001.20796,152.84,143.723,1105.56,3851.158,110.0,4942.051,25.125,9.851
2018-09-07 16:13:30,3182.689,253.434,3.592,1018.00634,152.69,143.434,1103.34,3855.522,110.0,4993.385,25.343,10.011
2018-09-07 16:13:35,3182.721,253.665,3.56,1000.5721799999999,152.711,143.665,1102.452,3853.149,110.0,5082.72,25.234,9.971
2018-09-07 16:13:40,3182.76,253.711,3.522,1036.4631100000001,152.696,143.711,1104.938,3855.742,110.0,4908.584,25.453,9.988
2018-09-07 16:13:45,3182.792,252.684,3.489,1053.5142700000001,152.834,142.684,1100.232,3864.531,110.0,5186.054,25.343,9.513
2018-09-07 16:13:50,3182.831,253.376,3.451,1038.82239,152.913,143.376,1100.232,3864.128,110.0,5026.052,25.562,9.996
2018-09-07 16:13:55,3182.874,253.376,3.407,1026.77321,152.931,143.376,1105.56,3856.913,110.0,5090.053,26.096,9.529
2018-09-07 16:14:00,3182.907,253.376,3.374,1014.72403,152.911,143.376,1100.232,3855.344,110.0,4956.052,25.933,10.189
2018-09-07 16:14:05,3182.945,253.376,3.336,1004.1455699999999,152.708,143.376,1102.896,3852.631,110.0,4832.05,26.096,9.811
2018-09-07 16:14:10,3182.978,253.376,3.303,1015.0189399999999,152.755,143.376,1105.56,3857.014,110.0,5014.052,25.933,10.156
2018-09-07 16:14:15,3183.016,253.03,3.265,1020.89799,152.612,143.03,1102.896,3861.586,110.0,4998.052,26.096,10.221
2018-09-07 16:14:20,3183.049,253.376,3.232,1072.3234,152.651,143.376,1102.896,3863.482,110.0,5024.052,25.933,9.948
2018-09-07 16:14:25,3183.087,253.723,3.194,1019.13236,152.624,143.723,1105.56,3858.949,110.0,4956.052,25.671,10.373
2018-09-07 16:14:30,3183.114,253.376,3.167,1034.41406,152.368,143.376,1102.896,3854.624,110.0,5068.053,25.605,10.189
2018-09-07 16:14:35,3183.147,253.376,3.134,994.1531,152.451,143.376,1102.896,3854.381,110.0,5148.054,25.442,10.454
2018-09-07 16:14:40,3183.18,253.376,3.101,1007.3780900000002,152.395,143.376,1102.896,3852.098,110.0,5104.053,25.278,10.1
2018-09-07 16:14:45,3183.218,253.723,3.063,987.39698,152.498,143.723,1105.56,3852.389,110.0,4676.715,25.442,10.561
2018-09-07 16:14:50,3183.251,253.376,3.03,989.7486000000001,152.441,143.376,1102.896,3853.488,110.0,4763.383,25.278,10.298
2018-09-07 16:14:55,3183.289,253.654,2.992,956.12886,152.284,143.654,1105.027,3850.515,110.0,5020.719,25.447,10.543
2018-09-07 16:15:00,3183.322,253.723,2.959,1047.6390500000002,152.473,143.723,1105.56,3856.374,110.0,5010.052,24.89,10.092
2018-09-07 16:15:05,3183.365,253.723,2.916,1069.0908800000002,152.386,143.723,1105.56,3864.824,110.0,4890.051,25.829,10.518
2018-09-07 16:15:10,3183.404,253.723,2.878,1061.1551200000001,152.399,143.723,1105.56,3865.237,110.0,4838.05,26.02,10.18
2018-09-07 16:15:15,3183.442,253.376,2.839,1035.58987,152.608,143.376,1102.896,3859.729,110.0,4944.051,26.211,10.35
2018-09-07 16:15:20,3183.475,232.225,2.807,1044.11162,152.663,143.03,1100.232,3859.941,110.0,5240.055,26.075,10.197
2018-09-07 16:15:25,3183.518,253.723,2.763,1028.8299200000001,152.58,143.723,1105.56,3860.145,110.0,4942.051,26.593,10.253
2018-09-07 16:15:30,3183.556,253.723,2.725,1028.53501,152.634,143.723,1105.56,3858.476,110.0,4834.05,26.784,10.631
2018-09-07 16:15:35,3183.595,253.376,2.687,1058.51242,152.658,143.376,1100.232,3862.324,110.0,4914.051,26.555,10.317
2018-09-07 16:15:40,3183.627,209.376,2.654,1045.28743,152.52,143.376,1105.56,3863.751,66.0,5132.053,26.839,10.695
2018-09-07 16:15:45,3183.666,231.03,2.616,1048.5199499999999,152.633,143.03,1102.896,3859.919,110.0,5062.053,27.03,10.373
2018-09-07 16:15:50,3183.715,253.03,2.567,1051.16265,152.738,143.03,1100.232,3860.166,110.0,5050.052,27.455,10.816
2018-09-07 16:15:55,3183.747,253.723,2.534,1044.7014399999998,152.647,143.723,1103.34,3859.165,110.0,4905.051,27.701,10.233
2018-09-07 16:16:00,3183.786,253.03,2.496,1031.77136,152.491,143.03,1102.452,3862.462,110.0,4945.051,27.701,10.691
2018-09-07 16:16:05,3183.802,253.03,2.479,1070.26669,152.893,143.03,1100.232,3863.961,110.0,5110.053,26.391,9.827
2018-09-07 16:16:10,3183.835,253.723,2.446,1052.3422899999998,153.576,143.723,1105.56,3864.628,110.0,4878.051,26.064,9.489
2018-09-07 16:16:15,3183.867,253.723,2.414,1019.13236,153.073,143.723,1105.56,3854.494,110.0,4778.05,25.736,9.658
2018-09-07 16:16:20,3183.911,253.723,2.37,1036.7656800000002,152.883,143.723,1105.56,3864.393,110.0,5064.053,26.064,10.197
2018-09-07 16:16:25,3183.944,253.723,2.337,1087.31019,152.888,143.723,1105.56,3873.712,110.0,4942.051,25.278,9.65
2018-09-07 16:16:30,3183.977,253.723,2.305,1050.5766600000002,153.232,143.723,1105.56,3865.008,110.0,4738.049,25.409,9.956
2018-09-07 16:16:35,3184.015,253.376,2.266,1049.69576,153.135,143.376,1102.896,3860.398,110.0,5010.052,25.409,9.561
2018-09-07 16:16:40,3184.053,253.723,2.228,1012.96223,153.015,143.723,1105.56,3855.057,110.0,4846.05,25.409,9.971
2018-09-07 16:16:45,3184.086,253.376,2.195,1022.9546999999999,153.095,143.376,1102.896,3855.674,110.0,4818.05,25.081,9.746
2018-09-07 16:16:50,3184.124,253.723,2.157,1049.69576,153.066,143.723,1105.56,3857.291,110.0,4994.052,25.081,9.625
2018-09-07 16:16:55,3184.168,253.376,2.114,1022.9546999999999,153.128,143.376,1102.896,3860.48,110.0,4942.051,25.447,9.77
2018-09-07 16:17:00,3184.2,253.723,2.081,1062.9169200000001,153.087,143.723,1105.56,3863.493,110.0,4766.05,25.311,9.513
2018-09-07 16:17:05,3184.239,253.723,2.043,1015.6087600000001,153.151,143.723,1105.56,3856.049,110.0,4846.05,25.502,9.907
2018-09-07 16:17:10,3184.277,253.723,2.004,1043.52563,153.214,143.723,1102.896,3858.903,110.0,5172.054,25.693,9.585
2018-09-07 16:17:15,3184.315,253.723,1.966,1032.70971,153.237,143.723,1105.027,3858.972,110.0,4876.451,25.884,9.709
2018-09-07 16:17:20,3184.353,253.376,1.928,1061.4500300000002,153.107,143.376,1102.896,3861.133,110.0,5050.052,26.075,9.65
2018-09-07 16:17:25,3184.397,253.376,1.884,1033.53316,153.106,143.376,1102.896,3864.776,110.0,4808.05,26.593,9.948
2018-09-07 16:17:30,3184.44,253.723,1.841,1016.48966,153.088,143.723,1102.896,3865.551,110.0,4810.05,27.112,9.473
2018-09-07 16:17:35,3184.473,253.723,1.808,1029.1248300000002,153.062,143.723,1105.56,3868.864,110.0,4876.051,26.975,9.907
2018-09-07 16:17:40,3184.511,253.376,1.77,1074.96993,152.953,143.376,1102.896,3878.478,110.0,5040.052,27.166,9.746
2018-09-07 16:17:45,3184.544,253.723,1.737,1037.35167,153.238,143.723,1105.56,3871.118,110.0,4794.05,27.03,9.722
2018-09-07 16:17:50,3184.582,253.03,1.699,1037.64658,153.116,143.03,1100.232,3869.735,110.0,4926.051,27.221,9.513
2018-09-07 16:17:55,3184.61,253.723,1.672,1039.7032900000002,153.083,143.723,1102.896,3859.666,110.0,5284.055,26.73,9.819
2018-09-07 16:18:00,3184.648,253.376,1.633,1026.77321,153.013,143.376,1105.56,3860.423,110.0,5012.052,26.784,9.633
2018-09-07 16:18:05,3184.691,253.03,1.59,1019.4272699999999,153.202,143.03,1105.56,3856.917,110.0,5024.052,27.166,9.585
2018-09-07 16:18:10,3184.724,253.723,1.557,986.5160800000001,153.048,143.723,1105.56,3855.628,110.0,4700.049,26.446,9.915
2018-09-07 16:18:15,3184.757,253.723,1.524,1017.66547,153.018,143.723,1105.56,3852.949,110.0,4972.052,26.62,9.843
2018-09-07 16:18:20,3184.79,253.146,1.491,1050.0864199999999,153.087,143.146,1101.12,3860.98,110.0,4948.385,26.347,9.991
2018-09-07 16:18:25,3184.828,253.03,1.453,1062.92075,153.264,143.03,1100.232,3864.58,110.0,5012.052,26.402,9.706
2018-09-07 16:18:30,3184.866,253.584,1.415,1063.92038,153.07,143.584,1104.494,3861.457,110.0,5034.452,26.457,9.742
2018-09-07 16:18:35,3184.899,253.376,1.382,996.7996300000001,152.995,143.376,1102.896,3860.501,110.0,5246.055,26.184,9.963
2018-09-07 16:18:40,3184.937,253.723,1.344,984.45554,153.105,143.723,1105.56,3855.478,110.0,4754.049,26.238,9.602
2018-09-07 16:18:45,3184.981,253.723,1.3,995.9187300000001,153.089,143.723,1105.56,3856.493,110.0,5062.053,26.173,9.778
2018-09-07 16:18:50,3185.013,253.723,1.268,1032.0624400000002,152.856,143.723,1105.56,3859.697,110.0,5120.053,26.347,9.915
2018-09-07 16:18:55,3185.052,253.376,1.229,1062.92075,152.912,143.376,1102.896,3864.256,110.0,5054.053,26.418,10.036
2018-09-07 16:19:00,3185.084,253.723,1.197,1027.06812,152.981,143.723,1105.56,3859.237,110.0,5108.053,26.227,9.923
2018-09-07 16:19:05,3185.117,253.376,1.164,1014.72403,152.834,143.376,1102.896,3853.822,110.0,5198.054,26.036,9.706
2018-09-07 16:19:10,3185.161,253.723,1.12,1002.38377,152.826,143.723,1102.896,3852.286,110.0,4942.051,26.5,10.213
2018-09-07 16:19:15,3185.194,253.723,1.088,1009.7297100000001,152.691,143.723,1105.56,3849.693,110.0,5090.053,26.309,9.98
2018-09-07 16:19:20,3185.221,253.723,1.06,997.68053,152.747,143.723,1102.896,3851.263,110.0,5230.054,25.791,10.253
2018-09-07 16:19:25,3185.259,253.376,1.022,1022.0699699999999,152.691,143.376,1105.56,3852.922,110.0,5026.052,25.927,10.197
2018-09-07 16:19:30,3185.292,253.723,0.989,1014.43295,152.569,143.723,1105.56,3848.8,110.0,5202.054,25.736,10.414
2018-09-07 16:19:35,3185.33,253.376,0.951,992.3913000000001,152.547,143.376,1100.232,3849.572,110.0,4736.049,25.873,10.173
2018-09-07 16:19:40,3185.363,253.307,0.918,1048.04886,152.563,143.307,1101.83,3857.734,110.0,4923.251,25.682,9.955
2018-09-07 16:19:45,3185.401,253.723,0.88,1015.6087600000001,152.711,143.723,1105.56,3860.186,110.0,5092.053,25.818,10.277
2018-09-07 16:19:50,3185.434,253.376,0.847,1046.7581500000001,152.586,143.376,1102.896,3855.785,110.0,4956.052,25.627,10.164
2018-09-07 16:19:55,3185.477,253.376,0.804,1028.24393,152.424,143.376,1102.896,3856.32,110.0,5202.054,25.671,10.357
2018-09-07 16:20:00,3185.51,253.723,0.771,1032.65226,152.471,143.723,1105.56,3851.155,110.0,5054.053,25.933,10.261
2018-09-07 16:20:05,3185.548,253.376,0.733,1007.6730000000001,152.507,143.376,1102.896,3849.35,110.0,4874.051,26.096,10.357
2018-09-07 16:20:10,3185.581,253.723,0.7,1030.30064,152.615,143.723,1105.56,3851.337,110.0,4904.051,25.933,9.996
2018-09-07 16:20:15,3185.619,253.723,0.662,1014.72403,152.468,143.723,1105.56,3852.256,110.0,4932.051,26.096,10.148
2018-09-07 16:20:20,3185.652,253.376,0.629,982.6937399999999,152.538,143.376,1100.232,3849.277,110.0,4890.051,25.933,10.341
2018-09-07 16:20:25,3185.69,253.376,0.591,1030.30064,152.562,143.376,1102.896,3849.442,110.0,5024.052,26.096,10.189
2018-09-07 16:20:30,3185.717,253.376,0.564,972.11528,152.511,143.376,1100.232,3847.067,110.0,4860.051,25.605,10.221
2018-09-07 16:20:35,3185.75,253.723,0.531,980.93194,152.228,143.723,1105.56,3843.329,110.0,4996.052,25.442,10.245
2018-09-07 16:20:40,3185.788,253.723,0.493,995.62382,151.532,143.723,1105.56,3847.427,110.0,5050.052,25.605,11.411
2018-09-07 16:20:45,3185.821,253.723,0.46,1024.13051,151.162,143.723,1105.56,3854.476,110.0,4993.385,25.442,11.593
2018-09-07 16:20:50,3185.848,253.723,0.433,977.99433,151.121,143.723,1105.56,3849.472,110.0,5086.72,24.95,11.582
2018-09-07 16:20:55,3185.881,253.723,0.4,1011.9626000000002,151.184,143.723,1102.896,3853.145,110.0,5073.386,24.798,11.653
2018-09-07 16:21:00,3185.914,253.723,0.367,1028.53501,151.388,143.723,1105.56,3861.836,110.0,4780.05,24.688,11.347
2018-09-07 16:21:05,3185.941,253.376,0.34,1028.8299200000001,151.454,143.376,1102.896,3859.202,110.0,4876.051,24.252,10.985
2018-09-07 16:21:10,3185.947,253.03,0.335,1008.2589899999999,152.81,143.03,1100.232,3848.114,110.0,4740.049,22.506,9.875
2018-09-07 16:21:15,3185.947,253.723,0.335,970.9394699999999,153.758,143.723,1105.56,3838.953,110.0,4360.045,20.432,8.54
2018-09-07 16:21:20,3185.947,253.723,0.335,911.2833899999999,154.533,143.723,1105.56,3820.152,110.0,4100.043,18.358,7.575
2018-09-07 16:21:25,3185.947,253.723,0.335,828.99967,155.152,143.723,1105.56,3805.051,110.0,3624.038,16.284,6.899
2018-09-07 16:21:30,3185.947,253.723,0.335,801.37771,155.683,143.723,1102.896,3791.63,110.0,3828.04,14.211,6.409
2018-09-07 16:21:35,3185.947,253.03,0.335,717.3321900000001,156.101,143.03,1102.896,3777.571,110.0,3652.038,12.137,5.822
2018-09-07 16:21:40,3185.947,253.376,0.335,687.3586100000001,156.457,143.376,1102.896,3764.818,110.0,3484.036,10.063,5.492
2018-09-07 17:02:00,3187.607,154.83,27.664,420.81741999999997,152.366,143.03,1100.232,3750.472,11.6,3446.036,5.433,7.825
2018-09-07 17:03:45,3187.768,154.976,27.503,396.42798,152.479,143.376,1102.896,3741.587,11.4,3772.039,5.641,7.841
2018-09-07 17:09:05,3188.45,154.19,26.821,460.39281,151.521,142.857,1098.9,3761.261,11.333,3766.706,6.431,9.217
2018-09-07 17:12:00,3188.801,155.123,26.47,518.3828400000001,151.845,143.723,1102.896,3772.699,11.2,4666.049,7.254,9.08
2018-09-07 17:17:15,3189.419,156.43,25.852,585.3848600000001,147.205,143.03,1100.232,3793.475,13.4,4280.045,9.064,15.095
2018-09-07 17:17:25,3189.438,156.123,25.833,608.30741,147.398,143.723,1105.56,3801.639,12.8,3892.04,9.102,14.725
2018-09-07 17:19:40,3189.808,156.923,25.463,609.77813,147.515,143.723,1105.56,3803.837,13.2,3718.039,9.752,14.75
2018-09-07 17:20:05,3189.884,156.176,25.386,561.58141,149.217,143.376,1100.232,3789.51,12.8,3826.04,10.358,12.658
2018-09-07 17:20:45,3190.024,157.176,25.246,659.14683,152.783,143.376,1102.896,3814.56,13.8,3604.037,11.518,8.726
2018-09-07 17:20:50,3190.037,157.176,25.233,652.09197,152.949,143.376,1102.896,3806.223,14.0,5690.059,11.295,8.445
2018-09-07 17:23:55,3190.56,157.123,24.711,664.72714,153.259,143.723,1102.896,3814.287,13.4,4058.042,8.809,8.115
2018-09-07 17:27:40,3191.114,157.123,24.156,609.48322,151.801,143.723,1105.56,3794.737,13.6,3774.039,8.809,9.699
2018-09-07 17:28:45,3191.261,156.776,24.01,557.46799,151.659,143.376,1105.56,3792.822,13.4,3674.038,8.63,9.892
2018-09-07 17:46:45,3193.151,253.723,22.12,578.62491,162.716,143.723,1105.56,3791.031,110.0,3796.039,12.199,0.024
2018-09-07 17:47:00,3193.205,253.376,22.066,536.6021499999999,163.045,143.376,1102.896,3780.397,110.0,3936.041,12.499,0.048
